gvkey,curcd,fyear,datadate,at,emp,revt,conm,naics,sic
222398,JPY,2016,2017-02-28,8750856.0000,143.3740,8210145.0000,AEON CO LTD,452311,5399
222398,JPY,2017,2018-02-28,9452756.0000,148.1460,8390012.0000,AEON CO LTD,452311,5399
222398,JPY,2018,2019-02-28,10049680.0000,156.7390,8518215.0000,AEON CO LTD,452311,5399
222398,JPY,2019,2020-02-29,11062685.0000,160.2270,8604207.0000,AEON CO LTD,452311,5399
222398,JPY,2020,2021-02-28,11481268.0000,155.5780,8603910.0000,AEON CO LTD,452311,5399
222398,JPY,2021,2022-02-28,11633083.0000,155.4650,8715957.0000,AEON CO LTD,452311,5399
222398,JPY,2022,2023-02-28,12341523.0000,160.4040,9116823.0000,AEON CO LTD,452311,5399
222398,JPY,2023,2024-02-29,12940869.0000,163.5840,9553557.0000,AEON CO LTD,452311,5399
225597,EUR,2015,2015-12-31,22767.0000,7.8350,3459.0000,FORTUM OYJ,2211,4911
225597,EUR,2016,2016-12-31,21964.0000,8.1080,3632.0000,FORTUM OYJ,2211,4911
225597,EUR,2017,2017-12-31,21753.0000,8.7850,4520.0000,FORTUM OYJ,2211,4911
225597,EUR,2018,2018-12-31,22409.0000,7.8030,5242.0000,FORTUM OYJ,2211,4911
225597,EUR,2019,2019-12-31,23364.0000,7.7470,5447.0000,FORTUM OYJ,2211,4911
225597,EUR,2020,2020-12-31,57810.0000,19.5740,49015.0000,FORTUM OYJ,2211,4911
225597,EUR,2021,2021-12-31,149661.0000,18.4700,112400.0000,FORTUM OYJ,2211,4911
225597,EUR,2022,2022-12-31,23642.0000,0.2160,8804.0000,FORTUM OYJ,2211,4911
225597,EUR,2023,2023-12-31,18739.0000,5.1100,6711.0000,FORTUM OYJ,2211,4911
228418,TWD,2015,2015-12-31,531574.2190,,1007257.3800,QUANTA COMPUTER INC,334111,3571
228418,TWD,2016,2016-12-31,587430.0610,,893982.2940,QUANTA COMPUTER INC,334111,3571
228418,TWD,2017,2017-12-31,613376.0950,,1021182.9000,QUANTA COMPUTER INC,334111,3571
228418,TWD,2018,2018-12-31,659467.1820,88.7140,1027991.0380,QUANTA COMPUTER INC,334111,3571
228418,TWD,2019,2019-12-31,614626.9330,54.2790,1029611.4140,QUANTA COMPUTER INC,334111,3571
228418,TWD,2020,2020-12-31,663857.3790,,1090858.8510,QUANTA COMPUTER INC,334111,3571
228418,TWD,2021,2021-12-31,717569.6040,,1129453.3500,QUANTA COMPUTER INC,334111,3571
228418,TWD,2022,2022-12-31,816133.6460,,1280429.3120,QUANTA COMPUTER INC,334111,3571
228418,TWD,2023,2023-12-31,690120.0450,,1085611.0520,QUANTA COMPUTER INC,334111,3571
233320,EUR,2015,2015-12-31,175836.0000,142.7610,30778.0000,POSTE ITALIANE SPA,524113,6311
233320,EUR,2016,2016-12-31,193205.0000,136.7160,32972.0000,POSTE ITALIANE SPA,524113,6311
233320,EUR,2017,2017-12-31,202670.0000,136.5510,33585.0000,POSTE ITALIANE SPA,524113,6311
233320,EUR,2018,2018-12-31,208883.0000,136.1580,29633.0000,POSTE ITALIANE SPA,524113,6311
233320,EUR,2019,2019-12-31,238251.0000,130.5240,11180.0000,POSTE ITALIANE SPA,524113,6311
233320,EUR,2020,2020-12-31,272357.0000,127.5760,10640.0000,POSTE ITALIANE SPA,524113,6311
233320,EUR,2021,2021-12-31,284728.0000,122.9470,11382.0000,POSTE ITALIANE SPA,524113,6311
233320,EUR,2022,2022-12-31,261626.0000,124.9390,12021.0000,POSTE ITALIANE SPA,524113,6311
233320,EUR,2023,2023-12-31,270827.0000,124.8190,12312.0000,POSTE ITALIANE SPA,524113,6311
236025,CNY,2015,2015-12-31,206655.1960,,70383.3730,HUADIAN POWER INTL CORP LTD,2211,4991
236025,CNY,2016,2016-12-31,210111.9530,28.0420,62837.1460,HUADIAN POWER INTL CORP LTD,2211,4991
236025,CNY,2017,2017-12-31,216278.5880,28.0240,78463.9120,HUADIAN POWER INTL CORP LTD,2211,4991
236025,CNY,2018,2018-12-31,225025.8360,27.3860,87419.4180,HUADIAN POWER INTL CORP LTD,2211,4991
236025,CNY,2019,2019-12-31,229875.5950,27.2870,92471.7650,HUADIAN POWER INTL CORP LTD,2211,4991
236025,CNY,2020,2020-12-31,234611.1220,27.1160,89382.2430,HUADIAN POWER INTL CORP LTD,2211,4991
236025,CNY,2021,2021-12-31,218860.4290,25.1390,102726.8580,HUADIAN POWER INTL CORP LTD,2211,4991
236025,CNY,2022,2022-12-31,223262.3510,24.7550,105960.3390,HUADIAN POWER INTL CORP LTD,2211,4991
236025,CNY,2023,2023-12-31,223036.2990,24.7780,116376.0640,HUADIAN POWER INTL CORP LTD,2211,4991
238616,EUR,2015,2015-12-31,35888.6000,158.4770,24964.8000,VEOLIA ENVIRONNEMENT S A,221310,4941
238616,EUR,2016,2016-12-31,37949.2000,156.3790,24390.2000,VEOLIA ENVIRONNEMENT S A,221310,4941
238616,EUR,2017,2017-12-31,38309.1000,160.1590,25124.6000,VEOLIA ENVIRONNEMENT S A,221310,4941
238616,EUR,2018,2018-12-31,37592.8000,162.7400,25911.1000,VEOLIA ENVIRONNEMENT S A,221310,4941
238616,EUR,2019,2019-12-31,41019.0000,171.2120,27188.7000,VEOLIA ENVIRONNEMENT S A,221310,4941
238616,EUR,2020,2020-12-31,45363.9000,158.4200,26009.9000,VEOLIA ENVIRONNEMENT S A,221310,4941
238616,EUR,2021,2021-12-31,53077.3000,158.3680,28508.1000,VEOLIA ENVIRONNEMENT S A,221310,4941
238616,EUR,2022,2022-12-31,73304.1000,188.6620,42885.3000,VEOLIA ENVIRONNEMENT S A,221310,4941
238616,EUR,2023,2023-12-31,72566.0000,206.5000,45351.0000,VEOLIA ENVIRONNEMENT S A,221310,4941
239398,HKD,2015,2015-12-31,488031.3540,53.6820,161999.7350,CHINA TAIPING INSURANCE HLDG,524113,6311
239398,HKD,2016,2016-12-31,505405.7590,60.2700,167081.9430,CHINA TAIPING INSURANCE HLDG,524113,6311
239398,HKD,2017,2017-12-31,666473.6930,77.4720,196705.3990,CHINA TAIPING INSURANCE HLDG,524113,6311
239398,HKD,2018,2018-12-31,752101.3330,75.3410,212912.5120,CHINA TAIPING INSURANCE HLDG,524113,6311
239398,HKD,2019,2019-12-31,919420.1790,65.9570,247209.2070,CHINA TAIPING INSURANCE HLDG,524113,6311
239398,HKD,2020,2020-12-31,1169007.9660,65.9000,269095.3630,CHINA TAIPING INSURANCE HLDG,524113,6311
239398,HKD,2021,2021-12-31,1378641.9740,68.4460,316721.3360,CHINA TAIPING INSURANCE HLDG,524113,6311
239398,HKD,2022,2022-12-31,1409365.5660,68.3860,299566.2120,CHINA TAIPING INSURANCE HLDG,524113,6311
239398,HKD,2023,2023-12-31,1509497.4880,65.3780,112355.6360,CHINA TAIPING INSURANCE HLDG,524113,6311
241637,USD,2015,2015-12-31,134635.0000,152.3210,43604.0000,ANHEUSER-BUSCH INBEV,312120,2082
241637,USD,2016,2016-12-31,258381.0000,206.6330,45517.0000,ANHEUSER-BUSCH INBEV,312120,2082
241637,USD,2017,2017-12-31,246126.0000,182.9150,56444.0000,ANHEUSER-BUSCH INBEV,312120,2082
241637,USD,2018,2018-12-31,232103.0000,172.6030,54619.0000,ANHEUSER-BUSCH INBEV,312120,2082
241637,USD,2019,2019-12-31,236648.0000,171.9150,52329.0000,ANHEUSER-BUSCH INBEV,312120,2082
241637,USD,2020,2020-12-31,226410.0000,163.6950,46881.0000,ANHEUSER-BUSCH INBEV,312120,2082
241637,USD,2021,2021-12-31,217627.0000,169.3390,54304.0000,ANHEUSER-BUSCH INBEV,312120,2082
241637,USD,2022,2022-12-31,212943.0000,166.6320,57786.0000,ANHEUSER-BUSCH INBEV,312120,2082
241637,USD,2023,2023-12-31,219340.0000,154.5400,59380.0000,ANHEUSER-BUSCH INBEV,312120,2082
243090,GBP,2015,2015-09-30,8747.0000,500.0000,17590.0000,COMPASS GROUP PLC,722310,5812
243090,GBP,2016,2016-09-30,10542.0000,500.0000,19605.0000,COMPASS GROUP PLC,722310,5812
243090,GBP,2017,2017-09-30,10979.0000,550.0000,22568.0000,COMPASS GROUP PLC,722310,5812
243090,GBP,2018,2018-09-30,12612.0000,600.0000,22964.0000,COMPASS GROUP PLC,722310,5812
243090,GBP,2019,2019-09-30,13310.0000,600.0000,24878.0000,COMPASS GROUP PLC,722310,5812
243090,GBP,2020,2020-09-30,14734.0000,548.1430,19940.0000,COMPASS GROUP PLC,722310,5812
243090,GBP,2021,2021-09-30,14868.0000,480.0000,17908.0000,COMPASS GROUP PLC,722310,5812
243090,GBP,2022,2022-09-30,18748.0000,500.0000,25512.0000,COMPASS GROUP PLC,722310,5812
243090,GBP,2023,2023-09-30,17600.0000,550.0000,31028.0000,COMPASS GROUP PLC,722310,5812
243804,CNY,2015,2015-12-31,511630.6910,163.8170,659451.6920,SAIC MOTOR CORP LTD,336111,3711
243804,CNY,2016,2016-12-31,590628.1380,171.3950,739735.2480,SAIC MOTOR CORP LTD,336111,3711
243804,CNY,2017,2017-12-31,723533.1310,180.7490,851378.5120,SAIC MOTOR CORP LTD,336111,3711
243804,CNY,2018,2018-12-31,782769.8500,,881949.0940,SAIC MOTOR CORP LTD,336111,3711
243804,CNY,2019,2019-12-31,849333.2800,216.3600,821410.3950,SAIC MOTOR CORP LTD,336111,3711
243804,CNY,2020,2020-12-31,919414.7560,204.8150,729286.3490,SAIC MOTOR CORP LTD,336111,3711
243804,CNY,2021,2021-12-31,916922.6960,207.2460,765908.5780,SAIC MOTOR CORP LTD,336111,3711
243804,CNY,2022,2022-12-31,990107.3810,215.9990,728625.5040,SAIC MOTOR CORP LTD,336111,3711
243804,CNY,2023,2023-12-31,1006650.2790,207.0010,729172.8270,SAIC MOTOR CORP LTD,336111,3711
243820,CNY,2015,2015-12-31,600436.0700,,214197.5440,GREENLAND HOLDINGS CORP LTD,237210,6552
243820,CNY,2016,2016-12-31,733137.9550,26.6860,252937.0310,GREENLAND HOLDINGS CORP LTD,237210,6552
243820,CNY,2017,2017-12-31,848532.8150,33.4730,294839.7750,GREENLAND HOLDINGS CORP LTD,237210,6552
243820,CNY,2018,2018-12-31,1036545.4560,39.0910,363818.5030,GREENLAND HOLDINGS CORP LTD,237210,6552
243820,CNY,2019,2019-12-31,1145706.5300,52.5760,451917.5460,GREENLAND HOLDINGS CORP LTD,237210,6552
243820,CNY,2020,2020-12-31,1397336.2860,86.2510,463333.6040,GREENLAND HOLDINGS CORP LTD,237210,6552
243820,CNY,2021,2021-12-31,1469097.9090,79.9990,549935.1060,GREENLAND HOLDINGS CORP LTD,237210,6552
243820,CNY,2022,2022-12-31,1365321.0590,70.1770,439428.2510,GREENLAND HOLDINGS CORP LTD,237210,6552
243820,CNY,2023,2023-12-31,1193922.0850,59.9700,362696.0040,GREENLAND HOLDINGS CORP LTD,237210,6552
243829,CNY,2015,2015-12-31,5044352.0000,48.4270,263318.0000,SHANGHAI PUDONG DEV BANK CO,522110,6020
243829,CNY,2016,2016-12-31,5857263.0000,52.8320,268001.0000,SHANGHAI PUDONG DEV BANK CO,522110,6020
243829,CNY,2017,2017-12-31,6137240.0000,54.2630,304314.0000,SHANGHAI PUDONG DEV BANK CO,522110,6020
243829,CNY,2018,2018-12-31,6289606.0000,55.6920,325516.0000,SHANGHAI PUDONG DEV BANK CO,522110,6020
243829,CNY,2019,2019-12-31,7005929.0000,58.2530,343135.0000,SHANGHAI PUDONG DEV BANK CO,522110,6020
243829,CNY,2020,2020-12-31,7950218.0000,61.6860,352283.0000,SHANGHAI PUDONG DEV BANK CO,522110,6020
243829,CNY,2021,2021-12-31,8136757.0000,63.3610,354048.0000,SHANGHAI PUDONG DEV BANK CO,522110,6020
243829,CNY,2022,2022-12-31,8704651.0000,64.7310,347130.0000,SHANGHAI PUDONG DEV BANK CO,522110,6020
243829,CNY,2023,2023-12-31,9007247.0000,63.5820,355396.0000,SHANGHAI PUDONG DEV BANK CO,522110,6020
243868,CNY,2015,2015-12-31,178811.5490,41.7950,70110.3720,HBIS COMPANY LTD,3311,3310
243868,CNY,2016,2016-12-31,185989.9240,40.5070,71146.6840,HBIS COMPANY LTD,3311,3310
243868,CNY,2017,2017-12-31,190147.9340,,105825.8690,HBIS COMPANY LTD,3311,3310
243868,CNY,2018,2018-12-31,208746.3420,35.7230,116838.7420,HBIS COMPANY LTD,3311,3310
243868,CNY,2019,2019-12-31,211935.6810,34.4390,116491.0140,HBIS COMPANY LTD,3311,3310
243868,CNY,2020,2020-12-31,241229.8680,35.3360,104064.7530,HBIS COMPANY LTD,3311,3310
243868,CNY,2021,2021-12-31,243419.4330,33.4340,140881.5070,HBIS COMPANY LTD,3311,3310
243868,CNY,2022,2022-12-31,253231.0250,27.5640,136374.1830,HBIS COMPANY LTD,3311,3310
243868,CNY,2023,2023-12-31,266517.2110,31.2560,117367.7580,HBIS COMPANY LTD,3311,3310
245036,KRW,2015,2015-12-31,18578728.0000,,20206583.0000,LG CHEMICAL LTD,325110,2860
245036,KRW,2016,2016-12-31,20487060.0000,,20659296.0000,LG CHEMICAL LTD,325110,2860
245036,KRW,2017,2017-12-31,25041221.0000,,25698014.0000,LG CHEMICAL LTD,325110,2860
245036,KRW,2018,2018-12-31,28944137.0000,,28183013.0000,LG CHEMICAL LTD,325110,2860
245036,KRW,2019,2019-12-31,34024426.0000,,28625042.0000,LG CHEMICAL LTD,325110,2860
245036,KRW,2020,2020-12-31,41388894.0000,,30076510.0000,LG CHEMICAL LTD,325110,2860
245036,KRW,2021,2021-12-31,51135302.0000,,42654722.0000,LG CHEMICAL LTD,325110,2860
245036,KRW,2022,2022-12-31,67973823.0000,,51864888.0000,LG CHEMICAL LTD,325110,2860
245036,KRW,2023,2023-12-31,77466694.0000,,55249785.0000,LG CHEMICAL LTD,325110,2860
246116,USD,2015,2015-12-31,37938.5430,92.0000,38776.6350,WILMAR INTERNATIONAL LTD,31122,2070
246116,USD,2016,2016-12-31,37032.4260,90.0000,41401.6900,WILMAR INTERNATIONAL LTD,31122,2070
246116,USD,2017,2017-12-31,40932.5730,90.0000,43846.3290,WILMAR INTERNATIONAL LTD,31122,2070
246116,USD,2018,2018-12-31,45679.8910,90.0000,44497.7060,WILMAR INTERNATIONAL LTD,31122,2070
246116,USD,2019,2019-12-31,47048.6060,90.0000,42640.5190,WILMAR INTERNATIONAL LTD,31122,2070
246116,USD,2020,2020-12-31,51019.9760,100.0000,50526.7940,WILMAR INTERNATIONAL LTD,31122,2070
246116,USD,2021,2021-12-31,58718.4460,100.0000,65793.6190,WILMAR INTERNATIONAL LTD,31122,2070
246116,USD,2022,2022-12-31,60401.9700,100.0000,73398.9760,WILMAR INTERNATIONAL LTD,31122,2070
246116,USD,2023,2023-12-31,61808.6920,100.0000,67155.2620,WILMAR INTERNATIONAL LTD,31122,2070
248136,JPY,2014,2015-03-31,189684749.0000,74.7060,3004063.0000,MIZUHO FINANCIAL GROUP INC,522110,6020
248136,JPY,2015,2016-03-31,193458580.0000,76.9590,3098017.0000,MIZUHO FINANCIAL GROUP INC,522110,6020
248136,JPY,2016,2017-03-31,200508610.0000,79.3980,3211105.0000,MIZUHO FINANCIAL GROUP INC,522110,6020
248136,JPY,2017,2018-03-31,205028300.0000,80.1270,3407947.0000,MIZUHO FINANCIAL GROUP INC,522110,6020
248136,JPY,2018,2019-03-31,200792226.0000,76.8390,3154446.0000,MIZUHO FINANCIAL GROUP INC,522110,6020
248136,JPY,2019,2020-03-31,214659077.0000,74.2740,3685803.0000,MIZUHO FINANCIAL GROUP INC,522110,6020
248136,JPY,2020,2021-03-31,225586211.0000,69.8010,2990499.0000,MIZUHO FINANCIAL GROUP INC,522110,6020
248136,JPY,2021,2022-03-31,237066142.0000,66.4390,2863194.0000,MIZUHO FINANCIAL GROUP INC,522110,6020
248136,JPY,2022,2023-03-31,254258203.0000,64.4020,4780111.0000,MIZUHO FINANCIAL GROUP INC,522110,6020
248136,JPY,2023,2024-03-31,278672151.0000,65.2180,7942629.0000,MIZUHO FINANCIAL GROUP INC,522110,6020
249399,THB,2015,2015-12-31,2173996.1860,,2026911.5680,PTT PLC,324110,2911
249399,THB,2016,2016-12-31,2232331.0830,,1718846.0400,PTT PLC,324110,2911
249399,THB,2017,2017-12-31,2232314.1570,,1995722.0680,PTT PLC,324110,2911
249399,THB,2018,2018-12-31,2355483.8720,,2336154.9160,PTT PLC,324110,2911
249399,THB,2019,2019-12-31,2484438.6800,,2219738.6710,PTT PLC,324110,2911
249399,THB,2020,2020-12-31,2544182.8840,,1615664.6570,PTT PLC,324110,2911
249399,THB,2021,2021-12-31,3078018.8330,,2258818.4870,PTT PLC,324110,2911
249399,THB,2022,2022-12-31,3415632.2920,,3367202.7010,PTT PLC,324110,2911
249399,THB,2023,2023-12-31,3460461.8960,,3144550.8290,PTT PLC,324110,2911
249482,CNY,2015,2015-12-31,4520688.0000,59.5100,263302.0000,CHINA MINSHENG BANKING CORP,522110,6020
249482,CNY,2016,2016-12-31,5895877.0000,58.7200,258799.0000,CHINA MINSHENG BANKING CORP,522110,6020
249482,CNY,2017,2017-12-31,5902086.0000,57.8820,286857.0000,CHINA MINSHENG BANKING CORP,522110,6020
249482,CNY,2018,2018-12-31,5994822.0000,58.3380,309136.0000,CHINA MINSHENG BANKING CORP,522110,6020
249482,CNY,2019,2019-12-31,6681841.0000,58.9330,330526.0000,CHINA MINSHENG BANKING CORP,522110,6020
249482,CNY,2020,2020-12-31,6950233.0000,59.2620,334688.0000,CHINA MINSHENG BANKING CORP,522110,6020
249482,CNY,2021,2021-12-31,6952786.0000,60.2320,319477.0000,CHINA MINSHENG BANKING CORP,522110,6020
249482,CNY,2022,2022-12-31,7255673.0000,62.6150,297198.0000,CHINA MINSHENG BANKING CORP,522110,6020
249482,CNY,2023,2023-12-31,7674965.0000,63.7420,304679.0000,CHINA MINSHENG BANKING CORP,522110,6020
249738,TWD,2015,2015-12-31,5987467.8140,36.9270,626591.9580,FUBON FINANCIAL HOLDING CO,524113,6311
249738,TWD,2016,2016-12-31,6351258.2720,40.7110,691339.8560,FUBON FINANCIAL HOLDING CO,524113,6311
249738,TWD,2017,2017-12-31,6919453.9860,44.1730,790753.7400,FUBON FINANCIAL HOLDING CO,524113,6311
249738,TWD,2018,2018-12-31,7715059.8080,45.1740,712492.7330,FUBON FINANCIAL HOLDING CO,524113,6311
249738,TWD,2019,2019-12-31,8547701.6330,44.4650,903285.0890,FUBON FINANCIAL HOLDING CO,524113,6311
249738,TWD,2020,2020-12-31,9244452.6550,44.4610,949759.4630,FUBON FINANCIAL HOLDING CO,524113,6311
249738,TWD,2021,2021-12-31,10499733.3260,45.0810,849921.1190,FUBON FINANCIAL HOLDING CO,524113,6311
249738,TWD,2022,2022-12-31,10587756.7100,42.5600,566031.3920,FUBON FINANCIAL HOLDING CO,524113,6311
249738,TWD,2023,2023-12-31,11106312.2420,42.3090,702090.0440,FUBON FINANCIAL HOLDING CO,524113,6311
250447,JPY,2014,2015-03-31,1220781.0000,11.3660,2421105.0000,ALFRESA HOLDGS CORP,424210,5122
250447,JPY,2015,2016-03-31,1253494.0000,11.7880,2576360.0000,ALFRESA HOLDGS CORP,424210,5122
250447,JPY,2016,2017-03-31,1255922.0000,11.8250,2551919.0000,ALFRESA HOLDGS CORP,424210,5122
250447,JPY,2017,2018-03-31,1343284.0000,11.9010,2602925.0000,ALFRESA HOLDGS CORP,424210,5122
250447,JPY,2018,2019-03-31,1341939.0000,12.0760,2640529.0000,ALFRESA HOLDGS CORP,424210,5122
250447,JPY,2019,2020-03-31,1351619.0000,12.0740,2698555.0000,ALFRESA HOLDGS CORP,424210,5122
250447,JPY,2020,2021-03-31,1316658.0000,12.0450,2603263.0000,ALFRESA HOLDGS CORP,424210,5122
250447,JPY,2021,2022-03-31,1303991.0000,11.9250,2585643.0000,ALFRESA HOLDGS CORP,424210,5122
250447,JPY,2022,2023-03-31,1339852.0000,11.7720,2696069.0000,ALFRESA HOLDGS CORP,424210,5122
250447,JPY,2023,2024-03-31,1447625.0000,12.5170,2858500.0000,ALFRESA HOLDGS CORP,424210,5122
251303,KRW,2015,2015-12-31,36313896.0000,,56509008.0000,LG ELECTRONICS INC,335,3600
251303,KRW,2016,2016-12-31,37855269.0000,,55367033.0000,LG ELECTRONICS INC,335,3600
251303,KRW,2017,2017-12-31,41220959.0000,,61396284.0000,LG ELECTRONICS INC,335,3600
251303,KRW,2018,2018-12-31,44328443.0000,,61341664.0000,LG ELECTRONICS INC,335,3600
251303,KRW,2019,2019-12-31,44859875.0000,,62306175.0000,LG ELECTRONICS INC,335,3600
251303,KRW,2020,2020-12-31,48204227.0000,,63262046.0000,LG ELECTRONICS INC,335,3600
251303,KRW,2021,2021-12-31,53481478.0000,,74721629.0000,LG ELECTRONICS INC,335,3600
251303,KRW,2022,2022-12-31,55156141.0000,,83467318.0000,LG ELECTRONICS INC,335,3600
251303,KRW,2023,2023-12-31,60240793.0000,,84227765.0000,LG ELECTRONICS INC,335,3600
251352,CNY,2015,2015-12-31,142200.2470,31.0790,124937.7260,SHANGHAI CONSTRUCTION CO,236,1500
251352,CNY,2016,2016-12-31,174369.5770,33.1570,133072.4840,SHANGHAI CONSTRUCTION CO,236,1500
251352,CNY,2017,2017-12-31,195685.2080,,141209.0020,SHANGHAI CONSTRUCTION CO,236,1500
251352,CNY,2018,2018-12-31,215917.6640,,169837.9720,SHANGHAI CONSTRUCTION CO,236,1500
251352,CNY,2019,2019-12-31,257280.8960,42.7620,204225.0310,SHANGHAI CONSTRUCTION CO,236,1500
251352,CNY,2020,2020-12-31,321356.7340,48.6090,230303.8720,SHANGHAI CONSTRUCTION CO,236,1500
251352,CNY,2021,2021-12-31,353765.8920,51.3690,279275.8490,SHANGHAI CONSTRUCTION CO,236,1500
251352,CNY,2022,2022-12-31,366803.6190,51.3530,284985.9190,SHANGHAI CONSTRUCTION CO,236,1500
251352,CNY,2023,2023-12-31,382077.6590,51.2720,303531.0980,SHANGHAI CONSTRUCTION CO,236,1500
251371,CNY,2015,2015-12-31,52231.0490,28.8890,18290.5010,SHANXI COKING COAL ENERGY,2121,1220
251371,CNY,2016,2016-12-31,53882.1760,28.2760,19122.2020,SHANXI COKING COAL ENERGY,2121,1220
251371,CNY,2017,2017-12-31,57856.3820,28.2890,28096.8210,SHANXI COKING COAL ENERGY,2121,1220
251371,CNY,2018,2018-12-31,65056.3590,27.6290,31689.4630,SHANXI COKING COAL ENERGY,2121,1220
251371,CNY,2019,2019-12-31,65113.2710,26.6310,32295.4280,SHANXI COKING COAL ENERGY,2121,1220
251371,CNY,2020,2020-12-31,70610.6190,33.1520,33005.6920,SHANXI COKING COAL ENERGY,2121,1220
251371,CNY,2021,2021-12-31,70497.8750,31.6270,44335.7490,SHANXI COKING COAL ENERGY,2121,1220
251371,CNY,2022,2022-12-31,95737.7940,38.3840,64435.5540,SHANXI COKING COAL ENERGY,2121,1220
251371,CNY,2023,2023-12-31,93603.5120,,55015.4050,SHANXI COKING COAL ENERGY,2121,1220
252332,USD,2015,2015-12-31,1580.3730,2.3670,470.6910,JINCHUAN GROUP INTL RES CO,212230,1000
252332,USD,2016,2016-12-31,1680.1020,2.0170,364.8450,JINCHUAN GROUP INTL RES CO,212230,1000
252332,USD,2017,2017-12-31,1782.1310,1.9850,549.1880,JINCHUAN GROUP INTL RES CO,212230,1000
252332,USD,2018,2018-12-31,1853.1980,1.8500,1399.9700,JINCHUAN GROUP INTL RES CO,212230,1000
252332,USD,2019,2019-12-31,1744.6230,1.7610,1246.8980,JINCHUAN GROUP INTL RES CO,212230,1000
252332,USD,2020,2020-12-31,1768.3440,1.5640,531.5020,JINCHUAN GROUP INTL RES CO,212230,1000
252332,USD,2021,2021-12-31,2038.6710,1.5750,831.8990,JINCHUAN GROUP INTL RES CO,212230,1000
252332,USD,2022,2022-12-31,2029.5280,1.5980,881.5980,JINCHUAN GROUP INTL RES CO,212230,1000
252332,USD,2023,2023-12-31,2170.3820,,638.8570,JINCHUAN GROUP INTL RES CO,212230,1000
252940,JPY,2014,2015-03-31,286149768.0000,137.6530,5406880.0000,MITSUBISHI UFJ FINANCIAL GRP,522110,6020
252940,JPY,2015,2016-03-31,298302898.0000,140.4360,5490115.0000,MITSUBISHI UFJ FINANCIAL GRP,522110,6020
252940,JPY,2016,2017-03-31,303297433.0000,144.3750,5590109.0000,MITSUBISHI UFJ FINANCIAL GRP,522110,6020
252940,JPY,2017,2018-03-31,306937415.0000,145.6210,5813270.0000,MITSUBISHI UFJ FINANCIAL GRP,522110,6020
252940,JPY,2018,2019-03-31,311138903.0000,146.9900,6190099.0000,MITSUBISHI UFJ FINANCIAL GRP,522110,6020
252940,JPY,2019,2020-03-31,336571379.0000,168.9700,6262208.0000,MITSUBISHI UFJ FINANCIAL GRP,522110,6020
252940,JPY,2020,2021-03-31,359473515.0000,165.0610,5567714.0000,MITSUBISHI UFJ FINANCIAL GRP,522110,6020
252940,JPY,2021,2022-03-31,373731910.0000,158.6490,5729926.0000,MITSUBISHI UFJ FINANCIAL GRP,522110,6020
252940,JPY,2022,2023-03-31,386799477.0000,150.0220,8207096.0000,MITSUBISHI UFJ FINANCIAL GRP,522110,6020
252940,JPY,2023,2024-03-31,403703147.0000,168.3120,11218977.0000,MITSUBISHI UFJ FINANCIAL GRP,522110,6020
253738,JPY,2014,2015-03-31,4639412.0000,58.8560,3850355.0000,JFE HOLDINGS INC,331110,3312
253738,JPY,2015,2016-03-31,4234884.0000,59.4600,3431740.0000,JFE HOLDINGS INC,331110,3312
253738,JPY,2016,2017-03-31,4336069.0000,60.4390,3308992.0000,JFE HOLDINGS INC,331110,3312
253738,JPY,2017,2018-03-31,4460903.0000,61.2340,3678612.0000,JFE HOLDINGS INC,331110,3312
253738,JPY,2018,2019-03-31,4709201.0000,62.0830,3873662.0000,JFE HOLDINGS INC,331110,3312
253738,JPY,2019,2020-03-31,4646120.0000,64.0090,3729717.0000,JFE HOLDINGS INC,331110,3312
253738,JPY,2020,2021-03-31,4654972.0000,64.3710,3227285.0000,JFE HOLDINGS INC,331110,3312
253738,JPY,2021,2022-03-31,5287909.0000,64.2960,4365145.0000,JFE HOLDINGS INC,331110,3312
253738,JPY,2022,2023-03-31,5524040.0000,64.2410,5268794.0000,JFE HOLDINGS INC,331110,3312
253738,JPY,2023,2024-03-31,5754964.0000,62.2180,5174632.0000,JFE HOLDINGS INC,331110,3312
254023,CNY,2015,2015-12-31,5474978.0000,,297065.0000,CHINA MERCHANTS BANK CO LTD,522110,6020
254023,CNY,2016,2016-12-31,5942311.0000,,287085.0000,CHINA MERCHANTS BANK CO LTD,522110,6020
254023,CNY,2017,2017-12-31,6297638.0000,72.5300,316256.0000,CHINA MERCHANTS BANK CO LTD,522110,6020
